ingredient_name,drug_concept_id,drug_concept_name,concept_class_id,vocabulary_id,dose_form
nifedipine,43272967,Nifedipine Extended Release Oral Tablet [Nifedipine Xr],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41009169,Nifedipine 20 MG Extended Release Oral Capsule Box of 100 by Ratiopharm,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41248597,Nifedipine 20 MG Extended Release Oral Capsule [Aprical] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40959644,Nifedipine 20 MG Extended Release Oral Capsule Box of 1000,Clinical Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,36261874,Nifedipine Extended Release Oral Capsule [NIFEDIPINE EG],Branded Drug Form,RxNorm Extension,Extended Release Oral Capsule
nifedipine,43657445,Nifedipine 10 MG Extended Release Oral Tablet [Nifehexal] by Hexal,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41186200,Nifedipine 60 MG Extended Release Oral Tablet [Aprical] Box of 49,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36066795,nifedipine 60 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Mawdsley-Brooks,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41206762,Nifedipine Oral Capsule [Nife Basf],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,41175202,Nifedipine Extended Release Oral Tablet [Nife 1a Pharma],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40936195,Nifedipine 10 MG Oral Capsule [Nifedipin Al],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,40853320,Nifedipine 20 MG Oral Capsule [Duranifin] Box of 30 by Mylan,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21035100,Nifedipine 10 MG Extended Release Oral Tablet by Sigma-Tau,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41123705,Nifedipine 20 MG Extended Release Oral Tablet [Nifeclair] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41310637,Nifedipine 10 MG Extended Release Oral Tablet [Nifehexal] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41217518,Nifedipine 10 MG Extended Release Oral Tablet [Nifical] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134338,Nifedipine 40 MG Extended Release Oral Tablet [Duranifin] Box of 50 by Mylan,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40998688,Nifedipine 10 MG Extended Release Oral Tablet [Corinfar] Box of 8000,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41310640,Nifedipine 10 MG Extended Release Oral Tablet [Duranifin] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41279377,Nifedipine 20 MG Extended Release Oral Tablet [Nife Wolff] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41186190,Nifedipine 40 MG Extended Release Oral Tablet [Nifedipin Sandoz] Box of 20,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41178441,Nifedipine 10 MG Extended Release Oral Tablet Box of 500,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21172598,Nifedipine 20 MG Extended Release Oral Tablet by Niche,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21162878,Nifedipine 20 MG Extended Release Oral Tablet [Adalat LA] Box of 28 by Bayer,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41029739,Nifedipine 5 MG Oral Capsule [Duranifin] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41387496,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nife-Ct] Box of 1 by AbZ-Pharma,Marketed Product,RxNorm Extension,Oral Solution
nifedipine,40977808,Nifedipine 5 MG Oral Capsule [Jedipin] Box of 50 by Jenapharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40904925,Nifedipine 10 MG Oral Capsule [Nifedipin Heumann] Box of 30,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40725308,Nifedipine 10 MG Oral Capsule [Adalat] Box of 50 by Necessity Supplies,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40874010,Nifedipine 20 MG/ML Oral Solution [Nife-Ct] Box of 1,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,41258865,Nifedipine 10 MG Oral Capsule [Duranifin] Box of 100 by Mylan,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41321299,Nifedipine 20 MG Oral Tablet Box of 100 by Ratiopharm,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,43837372,Nifedipine 20 MG/ML Oral Solution [Nife-Ct],Branded Drug,RxNorm Extension,Oral Solution
nifedipine,21025342,Nifedipine 10 MG Oral Capsule by Alliance,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,43585195,Nifedipine 20 MG/ML Oral Solution [Nife-Ct] Box of 30,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,21044966,Nifedipine 5 MG Oral Capsule by Actavis,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40998691,Nifedipine 10 MG Oral Capsule [Nifedipin Abz],Branded Drug,RxNorm Extension,Oral Capsule
nifedipine,43801088,Nifedipine Oral Solution [Nifehexal],Branded Drug Form,RxNorm Extension,Oral Solution
nifedipine,43621191,Nifedipine 0.0499 MG/MG Oral Solution,Clinical Drug,RxNorm Extension,Oral Solution
nifedipine,40946847,Nifedipine 20 MG Oral Tablet Box of 50 by Ratiopharm,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40853307,Nifedipine 20 MG Oral Tablet [Nifeclair] Box of 50 by Hennig,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,43757537,100 ML Nifedipine 20 MG/ML Oral Solution [Nifedipin-ratiopharm] Box of 100 by Ratiopharm,Marketed Product,RxNorm Extension,Oral Solution
nifedipine,43808993,30 ML Nifedipine 20 MG/ML Oral Solution [Nifical] by Winthrop,Marketed Product,RxNorm Extension,Oral Solution
nifedipine,41060861,Nifedipine 40 MG Oral Tablet [Cisday] Box of 20,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40866132,Nifedipine 40 MG Oral Tablet Box of 250,Clinical Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41123674,Nifedipine 10 MG Oral Tablet [Dignokonstant] Box of 25,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40874035,Nifedipine 20 MG Oral Tablet [Nifedipin 1a Pharma] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41060911,Nifedipine 20 MG Oral Tablet [Nifedipin Stada] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41092455,Nifedipine 10 MG Oral Tablet [Nifedipin Stada] Box of 500,Branded Drug Box,RxNorm Extension,Oral Tablet
labetalol,43163211,Labetalol 200 MG Delayed Release Oral Tablet [Trandate] Box of 30,Branded Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,36783391,Nifedipine 60 MG Extended Release Oral Tablet [Adalat] Box of 56 by Bayer,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35146294,Nifedipine 40 MG Extended Release Oral Tablet by Nichi-Iko,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35743120,Nifedipine 10 MG Extended Release Oral Capsule [Adalat] Box of 50 by Dowelhurst,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41053094,Nifedipine 5 MG Oral Capsule Box of 500,Clinical Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41310671,Nifedipine 20 MG Extended Release Oral Capsule [Am Nifedipin] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21133188,Nifedipine 0.4 MG/ML Oral Suspension,Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,35159826,Nifedipine 20 MG Extended Release Oral Tablet [Casanmil],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21113724,Nifedipine 5 MG Oral Capsule Box of 84 by Co-Pharma,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,43783254,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin 1a Pharma] by 1 A,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41009170,Nifedipine 20 MG Extended Release Oral Capsule Box of 30 by Ratiopharm,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,35129547,Nifedipine 10 MG Extended Release Oral Tablet by Zensei,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40904967,Nifedipine 20 MG Extended Release Oral Tablet [Cordicant] Box of 400,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,44036759,Nifedipine 10 MG Oral Capsule by Prempharm,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40894192,Nifedipine Extended Release Oral Capsule [Corotrend],Branded Drug Form,RxNorm Extension,Extended Release Oral Capsule
nifedipine,44114364,Nifedipine 30 MG Extended Release Oral Tablet [Pms-Nifedipine] by Pharmascience,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134374,Nifedipine 20 MG Extended Release Oral Tablet [Nifecor] Box of 50 by 3M,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41165635,Nifedipine 20 MG Extended Release Oral Tablet [Dignokonstant] Box of 50 by Daiichi Sankyo,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134384,Nifedipine 20 MG Extended Release Oral Tablet Box of 100 by Dexcel-Pharma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40946811,Nifedipine 10 MG Oral Capsule [Nifedipin Abz] Box of 100 by AbZ-Pharma,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,42935145,Nifedipine 60 MG Extended Release Oral Tablet [ADALAT OROS],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40990872,Nifedipine 20 MG Extended Release Oral Tablet Box of 98,Clinical Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40936239,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Pb] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40853298,Nifedipine 20 MG Extended Release Oral Tablet [Pidilat] Box of 100 by Mylan,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41123660,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipin Stada] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43793423,100 ML Nifedipine 20 MG/ML Oral Solution Box of 100,Quant Clinical Box,RxNorm Extension,Oral Solution
nifedipine,41228068,Nifedipine 10 MG Oral Capsule [Nife Puren] Box of 50 by Puren,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40853274,Nifedipine 10 MG Extended Release Oral Tablet [Corotrend] Box of 30 by Kytta Siegfried,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41248551,Nifedipine 40 MG Extended Release Oral Tablet [Nifedipat] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41228060,Nifedipine 10 MG Extended Release Oral Tablet [Duranifin] Box of 100 by Mylan,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,44060243,Nifedipine 60 MG Extended Release Oral Tablet [Pms-Nifedipine],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21054774,Nifedipine 30 MG Extended Release Oral Tablet Box of 28 by AM Distributions,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21153017,Nifedipine 10 MG Extended Release Oral Tablet [Angiopine MR] by Ashbourne,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21064623,Nifedipine 20 MG Extended Release Oral Tablet [Kentipine] Box of 56,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41389057,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 1,Quant Branded Box,RxNorm Extension,Oral Solution
nifedipine,41217535,Nifedipine 10 MG Oral Capsule [Nife Wolff] Box of 30,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,41186220,Nifedipine 10 MG Oral Capsule [Nifedipin Heumann] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,40946815,Nifedipine 10 MG Oral Capsule [Adalat] Box of 100 by Beragena,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,21035116,Nifedipine 5 MG Oral Capsule by A A H,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,40725313,Nifedipine 10 MG Oral Capsule by Strides Shasun,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41084663,Nifedipine 0.667 MG/ML Oral Solution Box of 10,Clinical Drug Box,RxNorm Extension,Oral Solution
nifedipine,41021846,Nifedipine 0.667 MG/ML Oral Solution Box of 3,Clinical Drug Box,RxNorm Extension,Oral Solution
nifedipine,41217570,Nifedipine 20 MG Oral Tablet [Nifedipin Ksk] Box of 20,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41155115,Nifedipine 40 MG Oral Tablet [Nifedipin Stada],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41029711,Nifedipine 40 MG Oral Tablet [Cordicant] Box of 20,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40842817,Nifedipine 50 MG Oral Tablet [Corinfar] Box of 20,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,41029735,Nifedipine 10 MG Oral Tablet [Adalat] Box of 50,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40915449,Nifedipine 40 MG Oral Tablet [Corinfar] Box of 100 by TEVA,Marketed Product,RxNorm Extension,Oral Tablet
labetalol,21066074,Labetalol 200 MG Oral Tablet [Trandate] Box of 250,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40998685,Nifedipine 10 MG Oral Tablet [Nifecor],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,40835007,Nifedipine 20 MG Oral Tablet Box of 300,Clinical Drug Box,RxNorm Extension,Oral Tablet
labetalol,21066076,Labetalol 400 MG Oral Tablet Box of 56 by Kent,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,40967337,Nifedipine 10 MG Oral Tablet [Tp Mtk] Box of 100,Branded Drug Box,RxNorm Extension,Oral Tablet
nifedipine,40915487,Nifedipine 20 MG Oral Tablet [Nifecor] Box of 20 by 3M,Marketed Product,RxNorm Extension,Oral Tablet
nifedipine,35758536,Nifedipine 30 MG Delayed Release Oral Tablet [Slofedipine XL] Box of 28,Branded Drug Box,RxNorm Extension,Delayed Release Oral Tablet
labetalol,41241363,Labetalol 200 MG Delayed Release Oral Tablet Box of 100,Clinical Drug Box,RxNorm Extension,Delayed Release Oral Tablet
labetalol,40928895,Labetalol 200 MG Delayed Release Oral Tablet Box of 500,Clinical Drug Box,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,35758539,Nifedipine 30 MG Delayed Release Oral Tablet [Hypolar],Branded Drug,RxNorm Extension,Delayed Release Oral Tablet
nifedipine,21172620,Nifedipine 30 MG Extended Release Oral Tablet [Adalat LA] Box of 28,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41228085,Nifedipine 20 MG Extended Release Oral Capsule [Nife-Ct] Box of 100 by AbZ-Pharma,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,36419771,Nifedipine 50 MG Extended Release Oral Tablet [Corinfar] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41310677,Nifedipine 20 MG Extended Release Oral Tablet [Nifehexal] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41186208,Nifedipine 10 MG Extended Release Oral Tablet [Nifecor] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,36262711,Nifedipine 40 MG Extended Release Oral Capsule [Hypan] Box of 56,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40831763,Nifedipine Extended Release Oral Tablet [Corotrend],Branded Drug Form,RxNorm Extension,Extended Release Oral Tablet
nifedipine,35151496,1 ML Nifedipine 10 MG/ML Oral Granules by Tsuruhara Seiyaku,Marketed Product,RxNorm Extension,Oral Granules
nifedipine,41155160,Nifedipine 20 MG Extended Release Oral Capsule [Nifedipin Heumann] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Capsule
nifedipine,21093971,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipress MR] Box of 56,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,21054775,Nifedipine 30 MG Extended Release Oral Tablet [Neozipine XL],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43034961,Nifedipine 20 MG Extended Release Oral Tablet Box of 60 by Ranbaxy,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40967358,Nifedipine 20 MG/ML Oral Solution [Nifecor] Box of 1,Branded Drug Box,RxNorm Extension,Oral Solution
nifedipine,41102970,Nifedipine 20 MG Extended Release Oral Capsule [Nife Klast] Box of 100 by Linden,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,41102938,Nifedipine 60 MG Extended Release Oral Tablet [Adalat] Box of 50 by Bayer,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40835003,Nifedipine 20 MG/ML Oral Solution Box of 1,Clinical Drug Box,RxNorm Extension,Oral Solution
nifedipine,41134367,Nifedipine 20 MG Extended Release Oral Capsule [Nifedipin Al] Box of 100 by Aliud,Marketed Product,RxNorm Extension,Extended Release Oral Capsule
nifedipine,40725323,Nifedipine 30 MG Extended Release Oral Tablet by Sigma,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
labetalol,21175770,1 ML Labetalol 1 MG/ML Oral Suspension,Quant Clinical Drug,RxNorm Extension,Oral Suspension
nifedipine,43729181,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Al] by Aliud,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43657431,Nifedipine Oral Capsule [Nifedipin Pb],Branded Drug Form,RxNorm Extension,Oral Capsule
nifedipine,41155126,Nifedipine 10 MG Extended Release Oral Tablet [Nifehexal] Box of 30,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41279360,Nifedipine 30 MG Extended Release Oral Tablet [Nifedipin Stada] Box of 50,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41134360,Nifedipine 5 MG Oral Capsule [Nifedipin Al] Box of 100 by Aliud,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41123681,Nifedipine 5 MG Oral Capsule [Nifeclair] Box of 100,Branded Drug Box,RxNorm Extension,Oral Capsule
nifedipine,43289210,Nifedipine 20 MG Oral Tablet [Nyefax],Branded Drug,RxNorm Extension,Oral Tablet
nifedipine,41186258,Nifedipine 20 MG Extended Release Oral Tablet [Nife Abz],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40842778,Nifedipine 60 MG Extended Release Oral Tablet [Nife-Ct],Branded Drug,RxNorm Extension,Extended Release Oral Tablet
nifedipine,43151589,Nifedipine 10 MG Oral Capsule [Adalate] Box of 30 by Bayer,Marketed Product,RxNorm Extension,Oral Capsule
nifedipine,41102982,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 100 by Emra-Med,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41289999,Nifedipine 20 MG Extended Release Oral Tablet [Nifedipin Basics] Box of 30 by Basics,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
nifedipine,41186207,Nifedipine 10 MG Extended Release Oral Tablet [Nifedipin Basics] Box of 100,Branded Drug Box,RxNorm Extension,Extended Release Oral Tablet
nifedipine,40884540,Nifedipine 20 MG Extended Release Oral Tablet [Adalat] Box of 50 by Gruenewald,Marketed Product,RxNorm Extension,Extended Release Oral Tablet
